session_id,site1,site2,site3,site4,site5,site6,site7,site8,site9,site10,user_id
8873,514,3682,3,3686,514,3679,3,3679,3682,514,128
8874,514,3,3679,514,3678,3682,3682,3687,3,514,128
8875,3680,3681,3679,3,3686,3681,3680,3682,3,3679,128
8876,514,3680,3681,3695,514,3679,3681,3678,3,3694,128
8877,3,3678,3,3688,3681,3684,3695,3681,3688,3684,128
8878,3690,3693,3692,3681,3678,514,3694,3,3686,3680,128
8879,3682,3,3678,3684,3688,3689,3681,3679,3,3682,128
8880,3678,3684,3684,3,3680,3686,3684,3688,3686,3684,128
8881,3682,514,3678,3679,3,3680,3694,3678,3696,3692,128
8882,3694,3696,3693,3691,3682,3,3679,3696,3679,3,128
8883,3679,514,3,3,3,3,3,3,3,3691,128
8884,3687,3,3682,3687,3678,3689,3,514,3,3,128
8885,1,26,13,1,32,2,72,32,32,32,128
8886,20,72,4,32,4,13,7,1039,2,163,128
8887,273,20,13,52,7,163,163,52,52,32,128
8888,2,13,72,20,72,2,2,26,13,2,128
8889,4,26,26,100,32,26,2,2,2,26,128
8890,2,26,3,3699,514,3680,3699,514,2,26,128
8891,2,26,26,3,514,514,3678,3679,3691,3,128
8892,3695,3,514,3,3687,2,26,3,26,2,128
8893,3,26,26,26,2,2,26,26,3694,3687,128
8894,3,26,26,2,3694,26,2,26,26,3679,128
8895,2,26,26,13,3694,3,3693,26,2,2,128
8896,26,26,3692,26,26,2,3,2,26,26,128
8897,26,2,514,3678,26,26,2,3690,3697,3693,128
8898,514,3,26,26,2,26,26,3699,3679,26,128
8899,3,2,3678,2,26,26,3690,26,26,2,128
8900,2,26,26,26,2,26,2,26,26,20,128
8901,20,2,2,2,3,2,2,3,3697,2,128
8902,2,3699,3678,2,2,20,3696,2,514,3,128
8903,2,2,2,2,2,2,2,3,2,2,128
8904,163,2,2,3,2,2,2,163,3,3,128
8905,2,2,26,26,2,26,2,3,2,2,128
8906,2,2,2,2,3,3,3,3,3,3,128
8907,3,3,3,3679,3,3682,3686,3,3681,3,128
8908,3,3682,514,3686,3,3,3,3,3,3,128
8909,3681,3,3,3,3,3,3,3,3,3,128
8910,3,3,3,3,3,3,3,3,3,3,128
8911,3,3,3,3,3,3,3678,3,514,3690,128
8912,3,3,3,3678,3679,3,3679,3,3,3,128
8913,3678,3679,3686,3,3,3,3,3679,3691,3691,128
8914,3,3691,3,3,3679,3,3,3,3679,3,128
8915,3,3,3679,3678,3679,3,3,3,514,3,128
8916,514,3,3691,3678,3686,3,3,3678,3692,3,128
8917,3,3,3687,3692,3,3,3,3,3,3,128
8918,3,3,3,3679,3,3,3,3678,3,3,128
8919,3,3,3,3,3,3,3,3,3,3,128
8920,3,3,3,3,3,3,3,3,3,3,128
8921,3,3,3,3,3,3,3,3,3,3,128
8922,3,3,3,3,3,3,3,3,3,3,128
8923,3,3,3,3,3,3,3,3,3,3,128
8924,3,3,3,3,3,514,3,3,3,3,128
8925,3,3682,3,3,3691,3,3,3,3,3,128
8926,3,514,514,3688,3692,3,3689,3678,3678,3697,128
8927,3679,3693,3,3680,3,514,3678,514,3,3678,128
8928,3682,3678,3688,3679,514,3,3,3757,3755,3746,128
8929,3115,3678,3798,1589,514,3,3757,3746,3755,3757,128
8930,3746,3678,3798,3755,3746,3681,3692,3,3691,3679,128
8931,3,3682,3,3115,3115,3,3,3,3,3,128
8932,3679,3,3,3680,3,3688,3679,3,3,3,128
8933,3,3,3,3,3,3,3679,1,4,150,128
8934,1,131,1,150,131,119,131,542,119,3703,128
8935,3703,131,119,264,119,131,131,119,3,3,128
8936,119,131,131,119,131,119,3703,119,3,119,128
8937,131,119,3703,131,131,3724,3703,119,119,3,128
8938,3,119,3,119,3,3,3,119,119,3,128
8939,1,131,1,3,119,3703,3703,119,119,3,128
8940,119,3679,119,131,1,119,3703,131,119,3703,128
8941,119,3703,3724,119,3,119,119,3,119,119,128
8942,3,131,119,131,3703,131,119,119,131,3846,128
8943,3,131,131,119,3724,3703,3,3703,119,119,128
8944,119,119,3,3,119,3,131,131,131,119,128
8945,264,119,119,119,3,3,119,3,119,131,128
8946,119,131,3703,3724,3,119,3,119,131,119,128
8947,119,3724,3703,131,119,119,119,119,131,3724,128
8948,119,131,3703,3703,3,3,119,119,3,119,128
8949,131,3,119,3703,131,3703,3724,119,119,119,128
8950,3,3,3684,3686,3,3680,3690,3692,3695,3693,128
8951,3691,3695,119,3,3678,3679,3693,3680,514,3684,128
8952,3682,3,119,3687,3680,3,3,3679,3682,3687,128
8953,3688,3,3684,119,3,3,131,131,119,3724,128
8954,3703,119,119,3714,119,131,3,3714,3714,131,128
8955,3714,3714,3,3714,3714,3714,3,3679,3714,3703,128
8956,131,3703,119,264,3714,3,119,3,3,3714,128
8957,2000,3714,131,131,119,131,3810,119,49,10,128
8958,3703,22,131,2245,119,18,10,3,1,4,128
8959,3,3,93,1373,46,168,93,2973,190,46,128
8960,168,2973,190,93,93,119,4,7,140,291,128
8961,140,291,93,4,140,270,93,140,46,270,128
8962,7,7,93,3,3,119,3,3,119,131,128
8963,2000,3714,131,119,3,3703,119,209,131,3714,128
8964,2000,119,131,3703,4,2245,3,3703,119,3,128
8965,93,3,140,93,4,3154,168,1,3154,4,128
8966,2973,3082,3429,3,3082,514,3689,3686,3681,3681,128
8967,3689,3686,3,514,3082,3,3082,3,3,3,128
8968,93,190,168,46,93,93,3,3,3,3,128
8969,3,3,3,3,3,3,3,3,3,3,128
8970,3,3,3082,49,3429,3,3,3,3,3,128
8971,3,3,3,3,3,3,26,2,26,26,128
8972,26,26,2,2,26,26,26,2,2,26,128
8973,26,26,2,26,26,2,3,26,26,2,128
8974,26,26,2,26,2,3,26,26,26,26,128
8975,2,3,2,26,26,26,2,26,26,2,128
8976,26,26,2,26,26,26,2,26,26,3,128
8977,26,2,2,26,26,26,2,2,2,2,128
8978,3,2,2,3,2,3,2,2,2,26,128
8979,26,2,2,32,20,2,2,3,2,13,128
8980,32,26,2,26,26,26,26,2,26,26,128
8981,2,26,26,26,2,26,26,2,2,2,128
8982,2,3,2,2,3,2,3,2,2,2,128
8983,2,2,2,2,3,2,2,2,2,2,128
8984,2,2,3,2,2,3,2,2,2,3,128
8985,13,32,13,273,20,70,2,72,32,20,128
8986,13,1039,2,26,26,2,26,13,70,2,128
8987,2,2,20,2,2,70,2,70,2,70,128
8988,2,100,100,70,100,100,100,100,70,100,128
8989,4,13,20,32,13,2,294,3743,72,13,128
8990,52,20,2,52,13,20,2,4,163,2,128
8991,52,2,2,13,2,13,52,3,52,20,128
8992,2,52,2,52,52,52,52,2,20,2,128
8993,2,3,2,52,2,52,3,52,2,52,128
8994,52,3,2,52,52,2,52,52,52,52,128
8995,2,2,52,52,13,52,52,2,52,2,128
8996,52,52,2,52,52,2,52,52,3,2,128
8997,52,52,52,52,2,2,52,52,52,2,128
8998,52,2,52,52,52,2,52,52,2,52,128
8999,3,2,52,2,2,3,2,2,13,2,128
9000,3,20,13,52,20,137,163,13,52,2,128
9001,163,20,52,163,2,52,2,2,13,52,128
9002,2,3,52,2,52,2,52,52,3679,52,128
9003,3,52,2,2,52,52,52,2,52,2,128
9004,52,52,3,3678,52,2,3,52,52,2,128
9005,52,2,52,52,3,13,52,2,52,2,128
9006,52,52,52,3678,3,3679,2,3689,2,52,128
9007,52,52,3689,3,3679,2,52,3,52,2,128
9008,52,52,2,52,52,3,52,2,2,52,128
9009,52,52,52,2,2,52,2,2,2,3,128
9010,13,2,3,2,3678,3687,3,3,3,49,128
9011,3082,3,3429,93,3,3,3082,3,3429,93,128
9012,46,3,93,168,2973,190,4,291,140,7,128
9013,46,168,2973,717,270,93,190,291,717,270,128
9014,140,4,7,93,93,93,93,4,717,93,128
9015,1,3154,100,100,4,13,20,20,72,2,128
9016,282,32,100,100,100,100,100,100,100,100,128
9017,100,100,100,4,13,20,13,20,20,20,128
9018,20,20,4,1,1,21,3709,49,3709,3840,128
9019,3709,3,3709,3828,3709,3,927,226,3754,3709,128
9020,927,209,338,226,209,209,3,529,3817,529,128
9021,3800,3,3814,558,93,140,2973,190,46,168,128
9022,3232,1,418,3812,3,206,164,426,950,3709,128
9023,3,164,3709,927,539,209,3709,539,3709,648,128
9024,1010,1136,868,3467,3709,3832,13,3,32,3709,128
9025,927,13,3709,3768,13,1,20,4,49,3709,128
9026,3709,13,70,3,2,2,927,70,3,3768,128
9027,3754,1,4,539,3754,3,3842,3768,267,3839,128
9028,226,70,1903,2,2,2,70,70,2,70,128
9029,2,70,1,13,20,32,1,20,32,20,128
9030,32,7,2,13,13,2,100,70,7,4,128
9031,1,46,70,100,2,100,70,2,70,2,128
9032,100,100,2,100,2,100,4,13,46,20,128
9033,7,70,20,32,2,70,2,70,20,70,128
9034,20,70,20,2,20,20,2,70,13,20,128
9035,20,70,20,20,70,100,2,100,100,100,128
9036,100,100,4,20,13,70,70,2,70,13,128
9037,32,13,2,4,137,20,32,2,13,70,128
9038,72,163,7,70,70,70,2,2,2,2,128
9039,13,20,70,2,70,13,70,70,2,13,128
9040,20,13,2,70,2,72,13,52,20,20,128
9041,13,52,2,52,2,20,2,163,13,2,128
9042,137,70,13,20,13,2,70,70,2,2,128
9043,13,13,2,70,70,2,70,2,2,70,128
9044,70,70,2,70,70,2,70,2,70,70,128
9045,70,2,70,70,70,2,70,2,70,2,128
9046,2,2,2,13,70,70,70,2,2,70,128
9047,70,70,2,70,70,2,70,2,70,2,128
9048,70,2,70,70,70,70,2,70,70,70,128
9049,2,70,2,70,70,2,70,2,70,70,128
9050,2,70,70,70,2,70,70,70,2,70,128
9051,2,70,70,2,70,70,70,2,70,2,128
9052,70,70,70,2,70,70,70,2,70,2,128
9053,70,70,2,70,70,70,2,2,70,70,128
9054,2,2,20,2,2,13,2,13,26,20,128
9055,2,20,26,13,3685,26,163,26,3685,2,128
9056,26,3685,2,2,26,3685,13,2,13,26,128
9057,3685,2,2,26,3685,26,3685,2,26,3685,128
9058,20,26,3685,26,3685,20,2,2,26,3685,128
9059,3685,26,26,3685,2,2,26,3685,26,3685,128
9060,26,3685,3685,26,2,26,3685,26,3685,2,128
9061,26,3685,2,3685,26,26,3685,13,26,3685,128
9062,2,2,26,3685,3685,26,3685,26,26,3685,128
9063,2,2,26,3685,26,26,3685,2,26,3685,128
9064,26,3685,2,26,3685,2,26,3685,3685,26,128
9065,26,3685,26,3685,2,2,26,3685,3685,26,128
9066,3685,26,2,26,3685,2,26,3685,26,3685,128
9067,26,3685,2,26,3685,2,26,3685,26,3685,128
9068,2,26,3685,3685,26,26,3685,2,2,26,128
9069,3685,26,3685,3685,26,3685,26,2,26,3685,128
9070,2,3685,26,26,3685,2,26,3767,3685,3685,128
9071,26,2,26,3685,2,26,3685,3685,26,26,128
9072,3685,2,3685,26,2,3685,26,3685,26,3685,128
9073,26,2,3685,2,26,26,3685,26,3685,2,128
9074,26,3685,3685,26,2,3685,3767,26,3685,26,128
9075,2,3685,26,26,3685,3685,26,2,2,26,128
9076,3685,2,2,2,13,2,2,163,2,100,128
9077,100,100,100,100,100,100,100,100,100,100,128
9078,2,100,100,100,100,100,4,13,20,1039,128
9079,2,20,13,163,13,20,35,137,2,3683,128
9080,13,35,2,3683,35,3683,163,20,13,3683,128
9081,35,3683,35,2,72,2,3683,35,13,2,128
9082,13,35,3683,2,35,3683,35,3683,2,35,128
9083,3683,3767,2,35,3683,72,35,3683,2,35,128
9084,3683,35,3683,35,3683,2,2,3683,35,3683,128
9085,35,3683,35,2,35,2,3683,3683,35,35,128
9086,3683,35,3683,2,35,3683,2,13,35,3683,128
9087,3683,35,2,35,3683,35,3683,3683,35,2,128
9088,2,35,3683,35,3683,35,3683,2,3683,35,128
9089,2,35,3683,35,3683,35,3683,2,35,3683,128
9090,2,35,3683,35,3683,2,35,3683,35,3683,128
9091,3683,35,2,2,35,3683,35,3683,35,3683,128
9092,35,3683,2,2,35,3683,35,3683,35,3683,128
9093,2,35,3683,2,35,3683,35,3683,2,3683,128
9094,35,3683,35,3683,35,2,2,35,3683,35,128
9095,3683,35,3683,3683,35,2,2,35,3683,35,128
9096,3683,35,3683,2,35,3683,35,3683,2,3683,128
9097,35,2,35,3683,35,3683,35,3683,2,2,128
9098,35,3683,35,3683,35,3683,35,3683,2,2,128
9099,35,3683,35,3683,3683,35,2,35,3683,35,128
9100,3683,2,35,3683,2,35,3683,2,2,20,128
9101,2,13,2,100,100,4,13,20,32,13,128
9102,2,2,20,20,20,20,4,13,32,7,128
9103,72,35,13,72,7,32,2,35,13,20,128
9104,2,35,2,2,13,2,4,13,2,20,128
9105,4,163,35,13,2,13,35,2,2,2,128
9106,2,35,35,2,35,2,35,20,35,20,128
9107,2,35,163,35,2,35,35,13,4,13,128
9108,2,4,13,2,13,35,2,2,2,35,128
9109,35,2,20,35,2,100,2,35,4,13,128
9110,2,4,13,20,13,163,20,100,100,100,128
9111,100,4,13,20,13,26,7,2,13,137,128
9112,26,20,26,13,580,2,26,580,26,580,128
9113,26,580,2,2,2,13,13,2,26,580,128
9114,26,2,26,580,2,26,580,580,26,2,128
9115,580,163,26,2,26,580,26,580,2,26,128
9116,580,2,26,580,26,580,26,580,2,26,128
9117,580,26,580,580,26,26,580,2,26,580,128
9118,2,26,580,13,26,580,2,26,580,580,128
9119,26,2,26,580,26,580,2,580,26,580,128
9120,26,2,2,26,580,26,580,580,26,2,128
9121,26,580,2,26,580,26,580,2,26,580,128
9122,26,580,2,26,580,2,26,580,26,580,128
9123,26,580,2,2,26,580,580,26,26,580,128
9124,2,26,580,26,2,26,580,2,26,580,128
9125,26,580,2,580,26,2,26,580,26,580,128
9126,26,580,2,2,26,580,580,26,26,580,128
9127,2,26,580,26,580,2,26,580,26,580,128
9128,2,580,26,2,26,580,26,580,2,26,128
9129,580,580,26,26,580,2,2,26,580,26,128
9130,580,26,580,2,26,580,2,26,580,580,128
9131,2,26,580,26,580,2,26,580,2,26,128
9132,580,2,2,3,3,514,2,2,13,2,128
9133,100,4,13,32,20,13,32,100,100,100,128
9134,4,13,20,100,4,13,20,20,100,4,128
9135,13,20,100,100,4,13,13,20,20,3,128
9136,514,32,35,13,13,20,13,52,13,20,128
9137,72,13,2,163,52,2,52,52,52,2,128
9138,2,52,2,163,20,52,2,7,163,20,128
9139,70,13,20,13,2,70,7,163,72,3785,128
9140,2,3785,70,70,4,13,20,13,2,3,128
9141,13,70,20,2,13,72,163,70,2,70,128
9142,13,2,2,70,2,2,70,70,3759,70,128
9143,3759,2,3759,70,2,20,2,70,70,70,128
9144,2,3,3,3,163,2,3688,70,3688,3,128
9145,2,70,7,70,70,2,2,70,70,70,128
9146,2,70,70,3,3,70,2,70,70,2,128
9147,13,70,70,2,70,3678,3,20,70,13,128
9148,35,20,2,13,72,2,35,2,2,2,128
9149,2,35,35,2,35,35,2,35,2,35,128
9150,163,35,2,35,35,2,35,2,20,20,128
9151,13,2,2,13,70,20,2,13,2,70,128
9152,3,2,70,2,2,70,70,2,70,2,128
9153,20,163,70,70,70,2,70,2,70,70,128
9154,70,70,2,2,3,70,70,70,2,70,128
9155,70,2,70,70,2,70,13,2,2,3,128
9156,2,2,2,13,2,20,70,13,72,2,128
9157,137,20,70,2,3,2,2,2,70,2,128
9158,514,3678,70,2,13,70,13,2,2,70,128
9159,70,70,163,2,70,70,2,70,2,70,128
9160,70,70,2,2,70,70,70,70,2,2,128
9161,13,2,13,13,2,13,13,2,20,100,128
9162,20,2,70,13,70,70,2,72,163,137,128
9163,13,26,20,4,2,13,2,26,20,26,128
9164,2,13,273,13,20,26,2,2,2,26,128
9165,2,26,2,20,26,26,13,72,163,13,128
9166,2,20,137,70,70,20,623,13,163,2,128
9167,13,70,2,13,2,2,70,2,70,2,128
9168,70,70,2,2,2,13,13,13,13,13,128
9169,13,35,20,137,7,20,72,2,35,13,128
9170,163,3,2,35,35,35,2,2,2,13,128
9171,2,35,2,35,35,2,35,35,35,2,128
9172,2,35,35,3,2,2,35,35,35,2,128
9173,35,2,35,35,2,35,35,13,35,2,128
9174,2,35,3,35,35,2,2,35,35,35,128
9175,2,35,35,2,35,2,35,35,3,35,128
9176,2,2,35,35,35,2,2,35,35,35,128
9177,3,514,4,1,1,4,7,1,4,32,128
9178,72,137,70,13,7,1,32,13,2,20,128
9179,72,32,70,13,2,4,70,163,7,163,128
9180,163,13,20,72,32,2,100,100,2,100,128
9181,100,100,2,4,13,32,20,2,2,20,128
9182,13,32,100,32,4,13,20,7,13,20,128
9183,52,7,72,13,273,20,2,32,1039,13,128
9184,4,20,72,2,13,26,163,2,26,2,128
9185,13,52,2,52,2,52,52,2,2,2,128
9186,2,2,52,52,2,52,2,52,52,2,128
9187,52,2,56,52,52,52,2,52,52,52,128
9188,2,2,52,52,52,2,52,2,13,52,128
9189,2,52,52,52,2,52,52,52,52,2,128
9190,2,52,52,52,2,52,2,52,52,2,128
9191,52,52,52,2,2,20,52,52,52,2,128
9192,52,2,52,2,52,52,52,20,2,52,128
9193,2,52,52,2,2,52,52,52,2,2,128
9194,32,20,2,13,2,32,2,13,13,35,128
9195,13,72,20,2,20,273,13,35,2,72,128
9196,13,32,20,35,2,35,163,2,20,35,128
9197,13,2,2,35,35,2,2,2,35,2,128
9198,2,35,2,35,35,2,35,35,2,35,128
9199,2,35,35,2,2,35,35,35,35,2,128
9200,35,2,35,35,2,35,35,13,2,35,128
9201,2,35,35,35,35,2,2,35,35,35,128
9202,2,35,35,2,35,35,2,35,2,2,128
9203,13,2,2,2,13,20,13,52,72,20,128
9204,163,20,2,13,1039,52,2,163,52,2,128
9205,2,13,52,2,2,52,52,2,2,52,128
9206,52,52,2,52,2,52,52,2,52,2,128
9207,52,52,2,52,52,52,2,2,52,52,128
9208,13,52,2,52,2,52,52,2,52,2,128
9209,52,52,2,52,52,52,2,2,52,52,128
9210,52,2,52,2,52,52,2,52,52,2,128
9211,52,52,2,52,52,52,2,2,52,52,128
9212,2,52,52,2,52,2,52,52,52,2,128
9213,2,52,52,52,2,2,52,52,2,2,128
9214,2,13,2,2,56,4,1373,93,46,168,128
9215,93,2973,190,46,168,2973,190,93,93,291,128
9216,4,7,140,93,291,4,270,93,46,270,128
9217,140,7,56,76,93,93,93,140,140,140,128
9218,7,140,93,93,140,93,140,93,4,140,128
9219,1,3154,168,3,3,514,514,3,3,514,128
9220,3,514,3,514,3,514,3684,514,514,3684,128
9221,3,514,514,3,3,514,514,514,3,514,128
9222,3678,3679,3678,3679,3,3,514,3,3,3692,128
9223,3692,3678,3,3679,3,3,3693,514,3678,3679,128
9224,514,514,3678,514,3695,3690,3693,3678,3695,3690,128
9225,3692,3,3684,3,93,46,190,2973,93,168,128
9226,3,3684,3678,3,3,3678,514,514,3,3,128
9227,3,3679,3679,3,3679,3,3678,514,3,3,128
9228,3,3,3,3,3,3,3,3,3,3679,128
9229,3678,3679,3,3697,3691,514,514,3,3,3,128
9230,3,3,3,3,514,514,3,3679,3,3694,128
9231,3,3690,3678,3694,3679,3,3,3679,3,3691,128
9232,3691,3691,3,3,3678,3,3,3,3,3,128
9233,3,3,3,3678,3679,3,3,3,3,3678,128
9234,3,3,3,3,3,3679,3678,3679,3,3,128
9235,3679,3,3,3,3,3,3,3,3,514,128
9236,3,3,3679,3690,3678,3,3,3,3,3679,128
9237,3,3,3,3,3,3679,3,3679,3,3,128
9238,3679,3,3,3679,3,3,3679,3,3,3691,128
9239,514,3681,3678,3,514,3681,3,3,3,3686,128
9240,3,3,3,3678,3686,3679,3,3,3,3,128
9241,3,3,3,3,3,3,3679,3,3678,2973,128
9242,168,46,190,291,4,93,7,140,3,3,128
9243,270,1504,93,1504,1480,1480,1480,1480,3,3,128
9244,3,93,7,3,1480,1480,140,3,1480,1480,128
9245,1480,3,3,3,3679,1480,1480,1480,1504,1504,128
9246,1504,1480,1480,1480,3,3,3,3,3,3,128
9247,514,3,3682,3689,1480,1480,140,3,3682,3,128
9248,3689,3,1480,1480,1504,1504,1504,1480,1480,3,128
9249,93,93,4,3154,1,93,168,46,190,2973,128
9250,514,3,3679,1373,93,46,168,93,2973,190,128
9251,168,190,2973,46,93,291,4,717,7,291,128
9252,140,93,4,93,270,717,7,93,717,46,128
9253,270,7,140,93,93,93,7,455,93,717,128
9254,7,455,7,93,93,717,93,4,140,1,128
9255,3154,168,1,56,93,2973,93,168,46,190,128
9256,20,13,32,13,20,32,20,32,32,7,128
9257,72,100,13,7,72,46,20,100,100,32,128
9258,100,4,13,32,46,72,20,32,272,7,128
9259,272,72,7,13,35,32,1039,20,4,2,128
9260,13,32,13,273,35,20,7,163,2,72,128
9261,163,273,13,2,32,20,35,163,35,163,128
9262,13,2,35,4,2,35,2,2,2,35,128
9263,2,2,35,2,35,2,2,35,35,35,128
9264,2,2,35,35,35,2,35,2,35,35,128
9265,2,35,35,35,2,2,35,35,13,35,128
9266,2,35,2,35,35,2,35,35,2,35,128
9267,35,2,35,35,2,35,2,35,35,35,128
9268,2,35,2,35,35,2,35,35,2,35,128
9269,2,35,35,35,2,2,2,32,20,2,128
9270,2,2,13,32,2,20,20,2,2,35,128
9271,2,2,2,2,2,2,2,2,2,2,128
9272,2,2,2,2,2,2,2,2,2,2,128
9273,2,2,2,2,2,2,2,13,72,137,128
9274,20,13,52,32,20,623,13,2,2271,2271,128
9275,623,273,13,163,273,72,2,20,7,13,128
9276,70,13,2,7,2,70,70,52,13,2,128
9277,52,2,2,2,2,2,2,52,52,2,128
9278,52,2,52,2,52,13,52,2,52,13,128
9279,2,52,52,2,52,52,13,52,2,2,128
9280,52,52,13,52,2,52,2,13,52,2,128
9281,2,2,13,2,13,2,35,20,20,13,128
9282,2271,273,2,35,163,20,2,13,13,20,128
9283,35,2,35,35,35,2,13,35,2,2,128
9284,2,2,2,35,2,35,2,2,35,35,128
9285,2,35,35,2,35,35,2,35,35,35,128
9286,2,35,35,35,2,35,2,35,35,2,128
9287,35,35,13,2,35,35,2,35,35,35,128
9288,35,2,2,35,35,35,2,35,35,2,128
9289,35,35,2,2,2,2,13,2,2,72,128
9290,26,20,20,13,273,2,72,35,13,2,128
9291,32,2,2,2,2,13,2,13,2,2,128
9292,13,26,2,2,2,2,2,26,2,26,128
9293,2,26,2,26,2,2,26,26,26,2,128
9294,26,2,26,2,26,26,2,26,26,26,128
9295,2,2,26,26,26,26,2,2,26,13,128
9296,2,2,2,13,2,2,20,72,52,20,128
9297,2,52,13,163,2,52,2,52,2,52,128
9298,2,2,52,52,2,52,52,52,2,2,128
9299,52,52,52,52,2,2,52,52,52,52,128
9300,2,52,2,52,2,13,2,2,2,26,128
9301,2,13,72,137,20,13,2,26,13,26,128
9302,2,163,2,2,26,26,2,13,2,26,128
9303,2,26,2,2,26,26,13,26,2,26,128
9304,2,26,13,26,2,26,26,13,2,26,128
9305,2,26,26,13,26,2,26,26,13,2,128
9306,2,2,2,13,70,13,72,20,2,2264,128
9307,3736,13,163,2264,13,3736,3736,3736,3736,3736,128
9308,70,13,70,2,2,2,2,2,70,70,128
9309,2,13,13,70,2,70,70,70,70,2,128
9310,2,70,70,70,2,2,70,70,70,2,128
9311,2,13,2,2,2,13,2,52,20,2,128
9312,72,20,52,2,13,163,13,52,2,2,128
9313,2,2,52,52,2,52,2,52,2,52,128
9314,52,2,52,52,2,52,52,2,52,2,128
9315,52,52,2,52,2,2,13,2,2,2,128
9316,13,13,52,137,20,72,13,2,20,13,128
9317,52,163,52,2,52,2,52,20,2,20,128
9318,2,163,13,20,20,2,52,52,2,52,128
9319,52,2,20,13,20,52,52,13,52,13,128
9320,2,2,52,52,13,52,52,2,13,2,128
9321,52,13,52,52,2,163,13,52,52,2,128
9322,13,52,2,52,52,52,13,52,2,2,128
9323,52,52,52,2,52,2,52,52,52,2,128
9324,52,52,2,52,52,2,52,52,52,2,128
9325,52,2,52,52,52,2,52,2,52,2,128
9326,2,2,13,2,137,70,20,32,2,273,128
9327,2,72,7,163,70,13,20,273,2,13,128
9328,70,2,2,2,2,13,2,100,2,13,128
9329,70,2,70,2,70,2,2,2,2,2,128
9330,2,93,1,1,7,4,1,1,1,32,128
9331,13,20,7,4,32,13,20,32,1,72,128
9332,32,7,13,72,46,32,100,46,100,20,128
9333,32,100,100,20,32,4,7,13,32,20,128
9334,20,20,20,100,100,13,4,20,3743,3803,128
9335,3801,20,20,20,20,56,100,100,4,13,128
9336,20,13,4,100,100,100,100,100,100,100,128
9337,100,100,100,100,4,13,20,13,20,20,128
9338,20,13,20,100,100,100,100,100,100,100,128
9339,100,4,13,20,72,20,13,13,35,72,128
9340,4,20,13,32,2,273,13,20,7,2,128
9341,13,70,20,72,163,70,163,70,163,70,128
9342,2,70,13,35,4,2,35,2,35,2,128
9343,35,2,2,2,35,2,35,2,2,35,128
9344,35,35,2,2,35,35,2,35,2,35,128
9345,35,2,35,35,35,2,2,35,35,13,128
9346,35,2,35,2,35,35,2,35,35,2,128
9347,35,35,2,35,35,2,2,35,35,35,128
9348,35,2,2,35,35,35,2,35,35,2,128
9349,35,2,35,35,35,2,2,2,32,20,128
9350,2,2,2,13,32,2,35,2,2,2,128
9351,2,2,2,2,2,2,2,2,2,2,128
9352,2,2,2,2,2,2,2,2,2,2,128
9353,2,2,2,2,2,2,2,20,20,2,128
9354,35,72,13,2,2271,35,2271,163,2,2,128
9355,35,2,2,35,2,35,2,35,35,35,128
9356,2,2,35,35,2,2,35,35,2,35,128
9357,2,35,2,35,35,13,2,2,35,35,128
9358,35,2,35,2,35,35,2,35,2,35,128
9359,2,35,35,2,35,2,20,20,2,2,128
9360,2,20,2,35,35,35,2,2,35,35,128
9361,2,35,2,35,35,2,35,2,35,2,128
9362,35,35,2,2,35,35,2,35,35,2,128
9363,35,2,35,2,35,2,35,35,2,35,128
9364,2,35,35,2,35,2,35,2,35,35,128
9365,2,35,2,35,35,2,2,35,35,35,128
9366,2,2,35,2,35,35,2,35,2,35,128
9367,35,2,2,35,35,2,2,35,35,35,128
9368,2,2,35,35,2,35,35,2,2,35,128
9369,35,2,2,35,35,35,2,35,2,2,128
9370,35,35,35,2,2,35,35,2,2,35,128
9371,35,35,2,35,2,35,2,35,35,2,128
9372,2,35,35,2,35,2,35,35,2,35,128
9373,2,35,2,35,2,35,2,35,2,35,128
9374,35,2,35,2,35,2,35,2,35,35,128
9375,2,2,35,35,35,2,2,35,2,35,128
9376,3,2,514,35,2,35,514,514,3,514,128
9377,3,3,514,35,514,35,2,2,3,3,128
9378,514,3678,514,514,35,3,514,3,514,3679,128
9379,3692,3678,514,3,3678,3692,3,514,3679,3,128
9380,3687,3,35,2,2,35,3,35,2,3,128
9381,3687,3697,3691,2,35,35,3687,3692,3678,3691,128
9382,3697,3,514,3681,514,3681,2,35,514,514,128
9383,514,35,2,514,2,514,35,514,35,35,128
9384,2,514,2,35,35,2,3692,3,3693,3679,128
9385,35,514,2,514,514,3696,2,35,35,2,128
9386,2,514,35,3678,3693,35,3,35,2,2,128
9387,35,35,2,3678,35,3,35,3696,2,3687,128
9388,3678,35,2,35,3,3679,2,2,35,35,128
9389,35,3,2,35,2,35,3,35,2,35,128
9390,3679,2,35,2,3,35,35,3679,2,35,128
9391,2,20,35,2,35,2,35,2,35,35,128
9392,514,3,2,35,2,35,3,2,35,2,128
9393,35,35,35,2,2,35,2,35,2,35,128
9394,35,2,35,35,2,2,35,35,2,35,128
9395,2,35,35,2,2,35,2,35,35,35,128
9396,2,2,35,35,2,2,35,35,35,2,128
9397,35,2,35,2,35,2,2,35,35,35,128
9398,2,93,1373,46,168,93,190,2973,190,2973,128
9399,168,46,93,4,291,93,7,140,270,291,128
9400,93,4,46,140,270,7,93,140,93,56,128
9401,140,7,140,93,93,7,93,168,4,140,128
9402,1,3154,3,2973,190,46,168,514,93,93,128
9403,514,514,3,514,3,3691,3,3691,3,514,128
